TARGET,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,CNT_CHILDREN,EMPLOYMENT_YEARS,EDU_SCORE,INCOME_TYPE_SCORE,REVOLVING_FLAG
0,67500.0,348264.0,34443.0,0,7.197809719370294,0.4,0.5,0.0
0,81000.0,450000.0,30442.5,0,7.293634496919918,0.4,0.5,0.0
0,135000.0,296280.0,21690.0,0,7.822039698836414,0.4,0.5,0.0
0,112500.0,562491.0,27189.0,1,3.2306639288158796,0.4,0.5,0.0
0,144000.0,787131.0,26145.0,0,16.098562628336754,0.4,0.5,0.0
1,121500.0,219870.0,13491.0,1,5.2265571526351815,0.4,0.5,0.0
0,135000.0,183384.0,19876.5,0,4.799452429842574,0.4,0.6,0.0
0,67500.0,246357.0,24493.5,0,0.7255304585900069,0.4,0.5,0.0
0,202500.0,135000.0,9261.0,2,13.100616016427105,0.4,0.5,0.0
1,112500.0,558855.0,35842.5,0,4.290212183436003,0.4,0.6,0.0
1,157500.0,416943.0,32940.0,2,5.790554414784395,0.4,0.6,0.0
0,135000.0,270000.0,13500.0,0,1.7631759069130732,0.85,0.6,1.0
1,135000.0,276408.0,15124.5,0,6.11088295687885,0.85,0.5,0.0
0,135000.0,254700.0,14620.5,1,2.3353867214236823,0.85,0.5,0.0
0,112500.0,225000.0,8482.5,1,4.402464065708419,0.4,0.6,0.0
0,225000.0,299772.0,19287.0,0,0.3915126625598905,0.4,0.6,0.0
0,135000.0,585000.0,21141.0,0,1.4757015742642026,0.6,0.6,0.0
1,112500.0,310500.0,22212.0,2,21.251197809719372,0.85,0.5,0.0
0,135000.0,237024.0,12231.0,1,11.02258726899384,0.6,0.5,0.0
0,270000.0,993082.5,38857.5,0,8.172484599589323,0.85,0.5,0.0
1,292500.0,540000.0,36085.5,0,6.715947980835044,0.85,0.6,0.0
0,135000.0,538704.0,26046.0,1,1.267624914442163,0.4,0.5,0.0
0,90000.0,526491.0,22261.5,1,18.198494182067076,0.4,0.5,0.0
0,112500.0,392427.0,25677.0,2,16.073921971252567,0.4,0.5,0.0
0,180000.0,450000.0,23692.5,1,2.294318959616701,0.4,0.6,0.0
1,81000.0,244998.0,10507.5,0,8.878850102669405,0.4,0.65,0.0
0,180234.0,990000.0,42498.0,0,17.218343600273784,0.4,0.6,0.0
0,49500.0,90000.0,7344.0,0,3.460643394934976,0.4,0.5,0.0
0,270000.0,840780.0,43060.5,0,16.34223134839151,0.4,0.6,0.0
0,157500.0,598486.5,19908.0,1,11.7015742642026,0.4,0.5,0.0
0,180000.0,814041.0,23800.5,1,8.205338809034908,0.4,0.5,0.0
0,90000.0,1125000.0,33025.5,0,0.49555099247091033,0.4,0.5,0.0
0,315000.0,900000.0,87808.5,0,5.637234770704997,0.85,0.6,0.0
0,67500.0,900000.0,45954.0,0,14.231348391512663,0.4,0.65,0.0
0,121500.0,225000.0,8469.0,1,0.5859000684462696,0.4,0.6,0.0
0,112500.0,1125000.0,33025.5,0,9.533196440793978,0.4,0.5,0.0
0,270000.0,474048.0,24331.5,0,7.427789185489391,0.85,0.6,0.0
0,202500.0,78192.0,9409.5,0,4.862422997946612,0.6,0.6,0.0
1,103500.0,308133.0,16263.0,0,2.187542778918549,0.4,0.5,0.0
0,112500.0,518562.0,24948.0,0,4.577686516084873,0.4,0.5,0.0
0,90000.0,942300.0,30528.0,1,5.0130047912388775,0.4,0.5,0.0
0,135000.0,808650.0,23773.5,0,10.989733059548255,0.4,0.5,0.0
0,90000.0,147888.0,11812.5,0,4.640657084188912,0.4,0.5,0.0
0,112500.0,808650.0,23643.0,0,6.362765229295003,0.4,0.5,0.0
0,202500.0,180000.0,9000.0,1,3.028062970568104,0.4,0.5,1.0
0,202500.0,1515415.5,40104.0,0,28.095824777549623,0.4,0.65,0.0
0,157500.0,790830.0,57676.5,0,12.229979466119097,0.85,0.65,0.0
0,90000.0,101880.0,10939.5,0,0.49555099247091033,0.4,0.5,0.0
1,157500.0,301464.0,19395.0,0,3.7371663244353184,0.4,0.5,0.0
1,90000.0,252022.5,23112.0,1,2.2313483915126624,0.4,0.5,0.0
1,76500.0,275040.0,12951.0,0,3.4496919917864477,0.4,0.5,0.0
1,67500.0,657000.0,25587.0,0,4.988364134154689,0.4,0.5,0.0
0,405000.0,1308964.5,42354.0,0,0.8459958932238193,0.85,0.6,0.0
0,225000.0,270000.0,13500.0,2,23.797399041752225,0.4,0.5,1.0
0,112500.0,225000.0,22383.0,0,6.310746064339494,0.85,0.5,0.0
0,112500.0,229500.0,12145.5,2,17.848049281314168,0.4,0.5,0.0
0,540000.0,1113840.0,47322.0,0,1.1307323750855578,0.4,0.6,0.0
0,72000.0,247275.0,19953.0,0,0.8158795345653662,0.6,0.6,0.0
0,135000.0,921330.0,36666.0,0,9.530458590006845,0.4,0.65,0.0
1,112500.0,728460.0,39676.5,0,8.821355236139631,0.4,0.5,0.0
0,112500.0,454500.0,25506.0,0,15.236139630390143,0.4,0.5,0.0
1,180000.0,298512.0,21852.0,0,8.336755646817249,0.4,0.5,0.0
0,189000.0,468648.0,30078.0,0,4.3203285420944555,0.85,0.5,0.0
0,180000.0,270000.0,13500.0,1,2.976043805612594,0.4,0.6,1.0
0,225000.0,1078200.0,31653.0,0,3.252566735112936,0.85,0.6,0.0
0,180000.0,562491.0,27189.0,0,2.9103353867214237,0.85,0.5,0.0
0,135000.0,180000.0,9000.0,0,0.27104722792607805,0.85,0.6,1.0
1,81000.0,284400.0,13387.5,0,1.626283367556468,0.4,0.6,0.0
0,405000.0,2013840.0,55507.5,0,22.99247091033539,0.85,0.65,0.0
0,427500.0,781920.0,57028.5,0,2.9349760438056127,0.4,0.6,0.0
0,112500.0,67500.0,3411.0,2,3.0992470910335386,0.4,0.6,0.0
0,157500.0,1350000.0,47056.5,0,10.499657768651609,0.4,0.5,0.0
0,405000.0,1800000.0,49500.0,1,4.687200547570157,0.85,0.5,0.0
0,157500.0,593010.0,23107.5,0,2.937713894592745,0.4,0.5,0.0
0,72000.0,247500.0,12375.0,0,6.505133470225872,0.4,0.65,1.0
0,90000.0,180000.0,10332.0,1,3.271731690622861,0.85,0.5,0.0
0,450000.0,298512.0,29209.5,0,16.61327857631759,0.4,0.6,0.0
0,450000.0,870984.0,38493.0,0,17.900068446269678,0.4,0.6,0.0
0,90000.0,225000.0,11074.5,0,1.2347707049965777,0.4,0.5,0.0
0,90000.0,477000.0,46597.5,1,13.593429158110883,0.4,0.6,0.0
0,135000.0,900000.0,46084.5,1,1.6344969199178645,0.4,0.5,0.0
0,135000.0,206271.0,22212.0,0,1.7138945927446954,0.4,0.6,0.0
0,90000.0,250272.0,19903.5,2,12.372347707049967,0.4,0.65,0.0
0,315000.0,835380.0,40320.0,0,3.802874743326489,0.4,0.5,0.0
1,157500.0,225000.0,17905.5,0,0.9144421629021219,0.85,0.5,0.0
0,81000.0,276277.5,22279.5,0,8.208076659822039,0.4,0.5,0.0
0,112500.0,272520.0,19957.5,0,4.2217659137577,0.4,0.5,0.0
0,72000.0,152820.0,15016.5,0,4.7118412046543465,0.4,0.5,0.0
1,315000.0,86256.0,8041.5,1,9.095140314852841,0.4,0.5,0.0
0,103500.0,755190.0,32125.5,1,3.4442162902121836,0.4,0.5,0.0
0,67500.0,177768.0,9774.0,0,2.0533880903490758,0.4,0.6,0.0
1,135000.0,946503.0,37665.0,1,1.9575633127994525,0.4,0.5,0.0
0,90000.0,900000.0,26316.0,0,4.057494866529774,0.4,0.6,0.0
0,135000.0,640080.0,31261.5,1,0.3887748117727584,0.4,0.5,0.0
0,202500.0,868797.0,36940.5,0,25.29226557152635,0.4,0.5,0.0
0,184500.0,584014.5,29947.5,0,5.568788501026694,0.4,0.5,0.0
0,90000.0,269550.0,20857.5,0,7.526351813826146,0.4,0.5,0.0
0,112500.0,225000.0,11250.0,0,33.54688569472964,0.4,0.5,1.0
0,225000.0,720000.0,28683.0,1,16.933607118412045,0.4,0.5,0.0
0,126000.0,472500.0,30195.0,0,11.471594798083505,0.4,0.5,0.0
0,112500.0,180000.0,11632.5,1,1.1252566735112937,0.85,0.5,0.0
0,81000.0,508495.5,26091.0,0,0.3066392881587953,0.4,0.5,0.0
1,157500.0,135000.0,6750.0,0,0.3942505133470226,0.4,0.5,1.0
0,90000.0,180000.0,13095.0,0,9.59069130732375,0.4,0.5,0.0
0,247500.0,720000.0,55849.5,0,18.67488021902806,0.4,0.6,0.0
0,135000.0,473661.0,17986.5,0,3.2060232717316905,0.4,0.6,0.0
0,180000.0,675000.0,28507.5,1,6.072553045859,0.4,0.5,0.0
0,225000.0,280170.0,28705.5,1,6.9021218343600275,0.85,0.5,0.0
0,270000.0,863226.0,31990.5,1,0.7063655030800822,0.85,0.5,0.0
0,112500.0,180000.0,9000.0,1,5.689253935660506,0.6,0.5,1.0
0,135000.0,402048.0,20655.0,0,2.8145106091718,0.4,0.6,0.0
0,135000.0,270000.0,13500.0,0,3.060917180013689,0.4,0.5,1.0
1,180000.0,824823.0,24115.5,0,4.673511293634497,0.4,0.5,0.0
0,157500.0,485640.0,38133.0,3,1.5249828884325805,0.4,0.5,0.0
1,90000.0,298512.0,17266.5,0,3.589322381930185,0.4,0.6,0.0
0,112500.0,1256400.0,36864.0,0,6.31895961670089,0.4,0.5,0.0
0,112500.0,253737.0,26775.0,1,0.731006160164271,0.6,0.5,0.0
0,135000.0,450000.0,16294.5,0,25.07049965776865,0.4,0.5,0.0
0,157500.0,587619.0,18954.0,1,3.863107460643395,0.4,0.5,0.0
1,90000.0,1078200.0,38331.0,1,14.811772758384668,0.4,0.6,0.0
0,112500.0,400500.0,21726.0,0,5.073237508555784,0.85,0.6,0.0
0,112500.0,675000.0,21775.5,0,4.388774811772758,0.85,0.6,0.0
0,180000.0,472500.0,44991.0,1,5.924709103353867,0.4,0.5,0.0
1,112500.0,286704.0,13414.5,0,7.613963039014374,0.4,0.5,0.0
0,218461.5,1575000.0,56907.0,0,2.737850787132101,0.6,0.6,0.0
1,135000.0,225000.0,13594.5,0,4.810403832991102,0.4,0.5,0.0
0,49500.0,135000.0,6750.0,0,1.7905544147843941,0.4,0.5,1.0
0,180000.0,1354500.0,55296.0,0,4.736481861738535,0.4,0.6,0.0
1,202500.0,204858.0,17653.5,3,7.775496235455168,0.4,0.5,0.0
1,225000.0,854896.5,43780.5,1,8.183436002737851,0.4,0.6,0.0
0,202500.0,1575000.0,41679.0,1,12.451745379876797,0.4,0.5,0.0
0,135000.0,808650.0,26217.0,3,3.3867214236824092,0.85,0.5,0.0
0,90000.0,337500.0,16875.0,3,10.888432580424366,0.4,0.5,1.0
1,180000.0,1256400.0,36864.0,0,0.3860369609856263,0.4,0.5,0.0
0,135000.0,646920.0,25065.0,0,2.6611909650924024,0.2,0.6,0.0
0,112500.0,824823.0,22810.5,0,0.5530458590006845,0.85,0.5,0.0
0,166500.0,1066608.0,38439.0,1,3.7371663244353184,0.85,0.5,0.0
0,112500.0,755190.0,38686.5,0,31.904175222450377,0.4,0.65,0.0
0,54000.0,101880.0,10939.5,1,1.5879534565366187,0.4,0.5,0.0
0,112500.0,781920.0,41787.0,0,0.7419575633127995,0.4,0.6,0.0
0,99000.0,234369.0,17185.5,0,39.460643394934976,0.4,0.5,0.0
0,225000.0,472500.0,46863.0,0,5.552361396303901,0.4,0.5,0.0
1,67500.0,474183.0,34636.5,2,5.188227241615332,0.4,0.5,0.0
0,81000.0,517500.0,28093.5,0,15.613963039014374,0.4,0.5,0.0
0,180000.0,135000.0,9018.0,0,0.9226557152635181,0.4,0.5,0.0
0,162000.0,1006920.0,39933.0,2,2.7405886379192332,0.85,0.5,0.0
1,139500.0,675000.0,32472.0,0,2.0917180013689256,0.4,0.5,0.0
0,225000.0,454500.0,21865.5,0,13.52498288843258,0.4,0.5,0.0
0,283500.0,1762110.0,46611.0,0,0.621492128678987,0.4,0.6,0.0
0,189000.0,225000.0,10489.5,0,0.676249144421629,0.4,0.5,0.0
0,126000.0,1011955.5,43006.5,0,5.886379192334018,0.4,0.5,0.0
0,157500.0,733315.5,39199.5,1,5.71937029431896,0.4,0.5,0.0
0,90000.0,177768.0,12010.5,1,14.20123203285421,0.4,0.5,0.0
0,180000.0,288873.0,19435.5,0,5.9986310746064335,0.85,0.5,0.0
0,90000.0,521280.0,31630.5,0,4.991101984941821,0.4,0.6,0.0
0,578835.0,1215000.0,36837.0,1,9.973990417522245,0.85,0.6,0.0
0,180000.0,942300.0,27679.5,0,1.9164955509924708,0.4,0.6,0.0
0,157500.0,1256400.0,44644.5,0,0.2655715263518138,0.4,0.6,0.0
0,202500.0,886383.0,49626.0,0,7.96167008898015,0.4,0.5,0.0
0,144000.0,512446.5,40617.0,0,4.240930869267625,0.4,0.5,0.0
0,180000.0,1035832.5,27454.5,0,1.0704996577686516,0.4,0.5,0.0
0,225000.0,1129500.0,43150.5,0,2.16290212183436,0.4,0.6,0.0
0,180000.0,810000.0,23814.0,0,5.607118412046543,0.4,0.6,0.0
0,247500.0,535500.0,20749.5,0,11.794661190965092,0.85,0.6,0.0
0,81000.0,584766.0,28260.0,0,3.159479808350445,0.4,0.6,0.0
0,211500.0,454500.0,25506.0,1,6.297056810403833,0.4,0.5,0.0
0,225000.0,1732500.0,45702.0,1,16.12046543463381,0.85,0.65,0.0
1,112500.0,227520.0,15331.5,1,4.292950034223135,0.4,0.6,0.0
0,90000.0,157914.0,16713.0,0,11.408624229979466,0.85,0.5,0.0
0,225000.0,1022436.0,43317.0,0,9.544147843942506,0.85,0.5,0.0
0,180000.0,808650.0,26217.0,0,5.760438056125941,0.85,0.5,0.0
0,270000.0,526491.0,27009.0,0,7.690622861054073,0.4,0.65,0.0
0,225000.0,101880.0,10206.0,0,7.12662559890486,0.4,0.5,0.0
0,135000.0,848745.0,37386.0,0,24.87337440109514,0.4,0.5,0.0
0,166500.0,640080.0,31131.0,3,5.144421629021219,0.4,0.5,0.0
0,180000.0,688500.0,44131.5,1,10.822724161533197,0.85,0.6,0.0
0,270000.0,283585.5,16884.0,0,4.180698151950718,0.4,0.5,0.0
0,270000.0,1305000.0,38155.5,0,9.316906228610542,0.4,0.5,0.0
0,315000.0,1123164.0,44671.5,1,7.696098562628337,0.4,0.5,0.0
0,58500.0,135000.0,6750.0,0,2.0314852840520192,0.4,0.5,1.0
0,103500.0,247500.0,12375.0,1,2.297056810403833,0.4,0.6,1.0
0,243000.0,170640.0,11106.0,1,4.960985626283367,0.85,0.6,0.0
0,180000.0,1339884.0,39177.0,0,6.844626967830253,0.4,0.5,0.0
0,81000.0,101880.0,10939.5,2,2.329911019849418,0.4,0.5,0.0
0,112500.0,1125000.0,33025.5,0,11.274469541409994,0.4,0.5,0.0
0,135000.0,360000.0,18000.0,1,1.0869267624914443,0.4,0.6,1.0
0,225000.0,1006920.0,42660.0,0,11.638603696098563,0.4,0.5,0.0
0,225000.0,1256400.0,40527.0,0,1.6180698151950719,0.4,0.5,0.0
0,180000.0,1317357.0,52375.5,1,8.695414099931554,0.4,0.6,0.0
0,135000.0,942300.0,36643.5,0,14.056125941136209,0.4,0.5,0.0
1,135000.0,450000.0,16164.0,0,18.65845311430527,0.85,0.65,0.0
0,72000.0,337761.0,15781.5,0,4.4517453798767965,0.4,0.5,0.0
0,112500.0,490495.5,46701.0,0,36.114989733059545,0.4,0.65,0.0
1,225000.0,1078200.0,38331.0,1,4.05201916495551,0.4,0.5,0.0
1,67500.0,59301.0,4783.5,1,6.69678302532512,0.4,0.6,0.0
0,148500.0,1078200.0,31522.5,0,0.3613963039014374,0.85,0.5,0.0
0,315000.0,1442952.0,38191.5,1,6.7734428473648185,0.85,0.6,0.0
0,144000.0,1262583.0,40729.5,0,12.180698151950718,0.85,0.65,0.0
0,450000.0,540000.0,23787.0,0,7.811088295687885,0.85,0.5,0.0
0,247500.0,983299.5,41661.0,0,28.22450376454483,0.4,0.65,0.0
0,112500.0,270000.0,16312.5,0,2.5708418891170433,0.6,0.6,0.0
0,31500.0,180000.0,9000.0,1,3.2580424366872007,0.4,0.5,1.0
0,189000.0,640080.0,31261.5,0,6.1711156741957565,0.4,0.6,0.0
0,292500.0,539100.0,29245.5,2,2.7871321013004793,0.4,0.5,0.0
0,216000.0,159264.0,9270.0,0,38.945927446954144,0.4,0.5,0.0
0,450000.0,877500.0,25785.0,1,11.24435318275154,0.85,0.65,0.0
0,157500.0,95940.0,10071.0,0,5.68104038329911,0.4,0.5,0.0
0,126000.0,203760.0,13747.5,0,1.056810403832991,0.4,0.6,0.0
0,382500.0,814041.0,23931.0,1,17.65639972621492,0.4,0.6,0.0
1,157500.0,318528.0,25294.5,1,2.8528405201916494,0.4,0.65,0.0
0,180000.0,601470.0,29065.5,0,16.301163586584533,0.4,0.6,0.0
0,180000.0,341280.0,24961.5,0,4.837782340862423,0.85,0.5,0.0
0,117000.0,787131.0,42066.0,0,6.2121834360027375,0.4,0.6,0.0
0,126000.0,840780.0,35622.0,0,2.4722792607802875,0.4,0.5,0.0
1,225000.0,1029681.0,30235.5,0,0.5256673511293635,0.4,0.6,0.0
0,225000.0,180000.0,9000.0,0,9.990417522245037,0.85,0.65,1.0
0,90000.0,225000.0,10620.0,0,0.6379192334017796,0.4,0.5,0.0
0,135000.0,755190.0,36459.0,0,6.365503080082136,0.4,0.6,0.0
0,112500.0,677664.0,24471.0,2,5.193702943189596,0.85,0.65,0.0
0,247500.0,1308964.5,35392.5,0,22.253251197809718,0.85,0.5,0.0
0,135000.0,135000.0,16150.5,1,2.54072553045859,0.4,0.6,0.0
0,112500.0,107820.0,7798.5,1,2.9322381930184807,0.4,0.6,0.0
0,225000.0,1152000.0,41508.0,1,22.639288158795345,0.4,0.5,0.0
0,180000.0,754740.0,24475.5,0,0.9965776865160849,0.4,0.6,0.0
0,153000.0,555273.0,16366.5,1,11.28268309377139,0.85,0.6,0.0
1,135000.0,112500.0,12721.5,0,0.2792607802874743,0.4,0.6,0.0
1,270000.0,545040.0,26509.5,0,2.9979466119096507,0.4,0.5,0.0
0,270000.0,675000.0,53329.5,0,2.8884325804243667,0.85,0.6,0.0
0,180000.0,326664.0,17851.5,2,9.935660506502396,0.4,0.6,0.0
0,162000.0,113746.5,9247.5,1,6.915811088295688,0.4,0.6,0.0
0,225000.0,630000.0,31500.0,1,6.72416153319644,0.85,0.6,1.0
0,315000.0,1546020.0,40783.5,0,6.398357289527721,0.85,0.5,0.0
0,270000.0,423000.0,21726.0,1,7.241615331964408,0.4,0.6,0.0
1,180000.0,545040.0,25407.0,0,9.675564681724847,0.4,0.5,0.0
0,180000.0,1255500.0,36706.5,2,1.5003422313483916,0.4,0.5,0.0
0,112500.0,808650.0,23773.5,0,8.511978097193703,0.4,0.5,0.0
0,135000.0,90000.0,9549.0,1,1.0239561943874058,0.4,0.5,0.0
0,225000.0,225000.0,11250.0,2,6.5598904859685145,0.85,0.5,1.0
0,121500.0,297130.5,13216.5,0,0.3394934976043806,0.4,0.5,0.0
0,270000.0,1256400.0,33273.0,0,1.45927446954141,0.85,0.6,0.0
1,135000.0,450000.0,35554.5,0,7.5564681724846,0.4,0.6,0.0
0,112500.0,296280.0,21559.5,1,5.796030116358659,0.4,0.5,0.0
0,135000.0,830214.0,24273.0,2,9.426420260095824,0.85,0.5,0.0
0,112500.0,481495.5,34240.5,0,24.906228610540726,0.4,0.6,0.0
0,149850.0,359725.5,13050.0,0,2.5051334702258727,0.4,0.6,0.0
0,202500.0,161730.0,12645.0,3,2.631074606433949,0.6,0.5,0.0
0,180000.0,765000.0,44856.0,0,3.1813826146475015,0.85,0.6,0.0
1,112500.0,450000.0,21888.0,0,3.980835044490075,0.4,0.5,0.0
0,315000.0,545040.0,36553.5,1,5.494866529774128,0.4,0.65,0.0
0,54000.0,648000.0,23404.5,1,29.322381930184804,0.4,0.65,0.0
1,126000.0,269550.0,20988.0,0,7.786447638603696,0.2,0.5,0.0
1,180000.0,1798605.0,62649.0,0,15.7015742642026,0.4,0.65,0.0
0,270000.0,270000.0,13500.0,0,2.1574264202600957,0.4,0.6,1.0
0,180000.0,1293502.5,41854.5,0,8.375085557837098,0.4,0.6,0.0
0,202500.0,870984.0,34078.5,0,28.01095140314853,0.4,0.5,0.0
0,90000.0,270000.0,13500.0,0,1.6536618754277892,0.4,0.6,1.0
0,157500.0,808650.0,26217.0,2,4.4490075290896645,0.4,0.6,0.0
0,106096.5,593460.0,25830.0,0,10.72142368240931,0.85,0.6,0.0
0,180000.0,948816.0,25159.5,0,10.231348391512663,0.4,0.6,0.0
0,135000.0,284400.0,22599.0,1,10.324435318275153,0.4,0.6,0.0
0,112500.0,318528.0,9256.5,0,14.412046543463381,0.4,0.5,0.0
0,202500.0,254700.0,27153.0,0,0.9226557152635181,0.85,0.5,0.0
0,202500.0,263686.5,25038.0,0,9.713894592744696,0.6,0.65,0.0
1,135000.0,633681.0,30820.5,0,5.108829568788501,0.4,0.5,0.0
0,112500.0,824823.0,22810.5,1,11.041752224503764,0.85,0.5,0.0
0,112500.0,211500.0,20731.5,0,27.041752224503764,0.4,0.65,0.0
0,157500.0,1056447.0,27999.0,0,0.49555099247091033,0.4,0.6,0.0
1,225000.0,195543.0,15579.0,1,1.1854893908281998,0.4,0.6,0.0
0,135000.0,1546020.0,50004.0,1,15.457905544147843,0.4,0.5,0.0
0,85500.0,1019614.5,45040.5,0,15.132101300479125,0.4,0.5,0.0
0,90000.0,536917.5,17874.0,0,31.32101300479124,0.4,0.5,0.0
0,157500.0,723996.0,32022.0,0,3.1731690622861053,0.4,0.5,0.0
0,135000.0,152820.0,15016.5,0,14.751540041067761,0.4,0.5,0.0
0,288000.0,792162.0,43101.0,0,1.946611909650924,0.85,0.65,0.0
0,337500.0,522396.0,41404.5,0,3.1457905544147846,0.4,0.5,0.0
0,90000.0,315000.0,15750.0,1,4.243668720054757,0.85,0.2,1.0
0,157500.0,450000.0,21109.5,0,3.4250513347022586,0.85,0.5,0.0
0,135000.0,675000.0,19867.5,0,3.40041067761807,0.4,0.5,0.0
0,112500.0,417024.0,27094.5,0,8.700889801505818,0.4,0.5,0.0
0,157500.0,522000.0,26779.5,2,1.106091718001369,0.4,0.5,0.0
0,99000.0,445500.0,20898.0,0,1.111567419575633,0.85,0.65,0.0
0,900000.0,247500.0,12375.0,2,8.164271047227926,0.85,0.5,1.0
1,202500.0,553806.0,26640.0,0,14.896646132785763,0.4,0.65,0.0
0,180000.0,835380.0,40189.5,0,4.766598220396989,0.4,0.6,0.0
0,135000.0,592560.0,40216.5,0,19.345653661875428,0.4,0.5,0.0
0,81000.0,90000.0,10152.0,0,8.095824777549623,0.4,0.5,0.0
0,112500.0,808650.0,26086.5,1,4.947296372347707,0.4,0.5,0.0
0,135000.0,545040.0,36553.5,0,5.437371663244353,0.4,0.6,0.0
0,94500.0,545040.0,25537.5,0,3.0691307323750854,0.4,0.5,0.0
0,292500.0,1256548.5,53370.0,0,0.917180013689254,0.4,0.6,0.0
0,180000.0,333337.5,35131.5,0,6.9048596851471595,0.4,0.5,0.0
0,443250.0,1600330.5,55755.0,0,0.4134154688569473,0.4,0.5,0.0
0,189000.0,599472.0,19480.5,0,3.756331279945243,0.85,0.5,0.0
0,247500.0,1506816.0,49927.5,1,11.290896646132786,0.4,0.5,0.0
0,117000.0,1305909.0,39721.5,0,0.35592060232717315,0.85,0.5,0.0
0,202500.0,781920.0,47965.5,0,4.813141683778234,0.4,0.6,0.0
0,90000.0,161730.0,13963.5,0,2.0314852840520192,0.4,0.5,0.0
1,157500.0,269550.0,13891.5,1,12.837782340862423,0.4,0.5,0.0
1,225000.0,675000.0,33750.0,1,3.7399041752224504,0.4,0.6,1.0
0,301500.0,824823.0,21888.0,1,1.322381930184805,0.4,0.5,0.0
0,270000.0,544491.0,16047.0,1,28.577686516084874,0.4,0.5,0.0
1,157500.0,440784.0,32202.0,0,1.9356605065023955,0.6,0.5,0.0
0,94500.0,216000.0,17194.5,1,1.8261464750171115,0.4,0.5,0.0
1,94500.0,215640.0,17064.0,0,3.676933607118412,0.4,0.5,0.0
0,405000.0,1157049.0,44068.5,0,0.6844626967830253,0.85,0.5,0.0
1,180000.0,450000.0,30442.5,1,1.215605749486653,0.4,0.5,0.0
0,225000.0,1113840.0,44302.5,0,7.279945242984257,0.4,0.5,0.0
0,270000.0,781920.0,61906.5,0,6.590006844626968,0.85,0.6,0.0
0,135000.0,545040.0,36553.5,0,1.3607118412046544,0.85,0.65,0.0
1,67500.0,135000.0,6750.0,2,2.8501026694045173,0.4,0.5,1.0
0,315000.0,267102.0,28894.5,1,2.8802190280629705,0.4,0.5,0.0
0,315000.0,408780.0,15538.5,0,4.865160848733744,0.4,0.5,0.0
0,180000.0,1113840.0,57001.5,0,4.528405201916495,0.85,0.5,0.0
0,171000.0,450000.0,20979.0,0,7.364818617385352,0.6,0.5,0.0
0,202500.0,1426500.0,37759.5,1,9.77138945927447,0.4,0.5,0.0
0,360000.0,945000.0,39127.5,0,11.364818617385353,0.4,0.5,0.0
0,202500.0,900000.0,26316.0,3,4.353182751540041,0.85,0.5,0.0
0,157500.0,373140.0,37035.0,0,13.757700205338809,0.4,0.5,0.0
0,144000.0,309420.0,11794.5,0,11.31006160164271,0.4,0.5,0.0
0,126000.0,296280.0,21559.5,2,8.621492128678987,0.4,0.6,0.0
0,180000.0,900000.0,26316.0,0,8.4435318275154,0.4,0.5,0.0
0,90000.0,135000.0,6750.0,0,1.8590006844626967,0.4,0.5,1.0
0,148500.0,1078200.0,31653.0,2,7.917864476386037,0.85,0.6,0.0
0,109800.0,526491.0,18909.0,1,5.174537987679671,0.4,0.5,0.0
0,135000.0,276277.5,12168.0,1,14.373716632443532,0.4,0.65,0.0
0,157500.0,835380.0,42781.5,0,4.569472963723477,0.4,0.5,0.0
0,67500.0,207000.0,7933.5,0,17.590691307323752,0.4,0.5,0.0
1,121500.0,666000.0,25938.0,0,0.46269678302532513,0.4,0.5,0.0
0,225000.0,1288350.0,37669.5,0,5.987679671457905,0.4,0.5,0.0
0,67500.0,640080.0,24259.5,1,2.0506502395619437,0.4,0.5,0.0
0,247500.0,364896.0,18760.5,0,3.671457905544148,0.4,0.5,0.0
0,112500.0,158256.0,12816.0,0,6.535249828884326,0.4,0.5,0.0
0,202500.0,1022022.0,43429.5,0,27.59479808350445,0.4,0.5,0.0
0,175500.0,49752.0,5350.5,0,2.0698151950718686,0.4,0.6,0.0
0,225000.0,675000.0,32602.5,0,3.8576317590691307,0.85,0.5,0.0
0,135000.0,1024740.0,43546.5,3,0.38329911019849416,0.4,0.6,0.0
1,157500.0,232434.0,15853.5,0,2.026009582477755,0.4,0.5,0.0
1,157500.0,741276.0,23913.0,0,1.700205338809035,0.4,0.6,0.0
1,225000.0,755460.0,58594.5,2,4.117727583846681,0.85,0.6,0.0
0,180000.0,45000.0,4855.5,0,7.258042436687201,0.4,0.6,0.0
1,225000.0,746280.0,59094.0,1,5.193702943189596,0.4,0.5,0.0
0,247500.0,315000.0,25015.5,0,2.428473648186174,0.4,0.5,0.0
0,157500.0,148500.0,11232.0,0,11.759069130732374,0.85,0.6,0.0
0,202500.0,753840.0,22171.5,1,18.324435318275153,0.4,0.65,0.0
0,153000.0,148365.0,11223.0,0,11.72621492128679,0.4,0.5,0.0
0,157500.0,808650.0,26086.5,1,13.048596851471595,0.4,0.5,0.0
0,243000.0,495216.0,21942.0,0,9.229295003422314,0.4,0.6,0.0
0,112500.0,900000.0,26446.5,1,2.937713894592745,0.4,0.5,0.0
0,112500.0,267102.0,31828.5,0,4.610540725530458,0.4,0.5,0.0
0,225000.0,675000.0,33750.0,0,6.888432580424367,0.85,0.65,1.0
0,45000.0,135000.0,6750.0,0,2.2806297056810405,0.4,0.5,1.0
0,135000.0,472500.0,18616.5,1,1.9630390143737166,0.4,0.5,0.0
